maxWorkers,chunkSize,StartIndex,Status,Error,StartClock,EndClock,Slice_Latency
2,5,289,success,None,11/Aug/2026:17:09:06.036471,11/Aug/2026:17:09:06.652854,0.6164
2,5,335,success,None,11/Aug/2026:17:09:06.545859,11/Aug/2026:17:09:07.001948,0.4561
2,5,368,success,None,11/Aug/2026:17:09:06.653148,11/Aug/2026:17:09:07.181823,0.5287
2,5,382,success,None,11/Aug/2026:17:09:07.002211,11/Aug/2026:17:09:07.352505,0.3503
2,5,387,success,None,11/Aug/2026:17:09:07.182093,11/Aug/2026:17:09:07.584553,0.4025
2,5,392,success,None,11/Aug/2026:17:09:07.352767,11/Aug/2026:17:09:07.794699,0.4419
2,5,430,success,None,11/Aug/2026:17:09:07.584817,11/Aug/2026:17:09:07.845131,0.2603
2,5,457,success,None,11/Aug/2026:17:09:07.794985,11/Aug/2026:17:09:08.367077,0.5721
2,5,486,success,None,11/Aug/2026:17:09:07.845427,11/Aug/2026:17:09:08.437927,0.5925
2,5,500,success,None,11/Aug/2026:17:09:08.367339,11/Aug/2026:17:09:08.872558,0.5052
2,5,505,success,None,11/Aug/2026:17:09:08.438250,11/Aug/2026:17:09:09.065748,0.6275
2,5,511,success,None,11/Aug/2026:17:09:08.872865,11/Aug/2026:17:09:09.126458,0.2536
2,5,520,success,None,11/Aug/2026:17:09:09.066039,11/Aug/2026:17:09:09.692100,0.6261
2,5,562,success,None,11/Aug/2026:17:09:09.126754,11/Aug/2026:17:09:09.760857,0.6341
2,10,6,success,None,11/Aug/2026:17:09:09.768510,11/Aug/2026:17:09:10.711935,0.9430
2,10,16,success,None,11/Aug/2026:17:09:09.768733,11/Aug/2026:17:09:10.786400,1.0177
2,10,38,success,None,11/Aug/2026:17:09:10.787271,11/Aug/2026:17:09:11.704872,0.9176
2,10,26,success,None,11/Aug/2026:17:09:10.712845,11/Aug/2026:17:09:11.831486,1.1186
2,10,53,success,None,11/Aug/2026:17:09:11.705638,11/Aug/2026:17:09:12.621238,0.9156
2,10,63,success,None,11/Aug/2026:17:09:11.832178,11/Aug/2026:17:09:12.743743,0.9116
2,10,81,success,None,11/Aug/2026:17:09:12.622015,11/Aug/2026:17:09:13.488737,0.8667
2,10,94,success,None,11/Aug/2026:17:09:12.744547,11/Aug/2026:17:09:13.665113,0.9206
2,10,129,success,None,11/Aug/2026:17:09:13.489490,11/Aug/2026:17:09:14.375615,0.8861
2,10,151,success,None,11/Aug/2026:17:09:13.665806,11/Aug/2026:17:09:14.487937,0.8221
2,10,183,success,None,11/Aug/2026:17:09:14.488624,11/Aug/2026:17:09:15.348782,0.8602
2,10,171,success,None,11/Aug/2026:17:09:14.376404,11/Aug/2026:17:09:15.429273,1.0529
2,10,198,success,None,11/Aug/2026:17:09:15.349453,11/Aug/2026:17:09:16.307808,0.9583
2,10,214,success,None,11/Aug/2026:17:09:15.430064,11/Aug/2026:17:09:16.550018,1.1199
2,10,233,success,None,11/Aug/2026:17:09:16.308462,11/Aug/2026:17:09:17.137924,0.8295
2,10,243,success,None,11/Aug/2026:17:09:16.550842,11/Aug/2026:17:09:17.277015,0.7262
2,10,305,failed,"429, message='Too Many Requests', url='https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/esm-hist/r1i1p1f2/Amon/cl/gn/v20190723/cl_Amon_UKESM1-0-LL_esm-hist_r1i1p1f2_gn_185001-189912.nc'",11/Aug/2026:17:09:17.277852,11/Aug/2026:17:09:18.065384,0.7875
2,10,288,success,None,11/Aug/2026:17:09:17.138589,11/Aug/2026:17:09:18.112707,0.9741
2,10,316,failed,"429, message='Too Many Requests', url='https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/esm-hist/r1i1p1f2/Amon/cl/gn/v20190723/cl_Amon_UKESM1-0-LL_esm-hist_r1i1p1f2_gn_185001-189912.nc'",11/Aug/2026:17:09:18.065426,11/Aug/2026:17:09:18.872980,0.8075
2,10,331,success,None,11/Aug/2026:17:09:18.113424,11/Aug/2026:17:09:19.172770,1.0593
2,10,343,success,None,11/Aug/2026:17:09:18.873021,11/Aug/2026:17:09:19.844856,0.9718
2,10,363,success,None,11/Aug/2026:17:09:19.173544,11/Aug/2026:17:09:20.167752,0.9942
2,10,441,success,None,11/Aug/2026:17:09:19.845506,11/Aug/2026:17:09:20.547176,0.7017
2,10,452,success,None,11/Aug/2026:17:09:20.168447,11/Aug/2026:17:09:21.242167,1.0737
2,10,468,success,None,11/Aug/2026:17:09:20.547796,11/Aug/2026:17:09:21.273424,0.7256
2,10,507,success,None,11/Aug/2026:17:09:21.274015,11/Aug/2026:17:09:22.206758,0.9327
2,10,482,success,None,11/Aug/2026:17:09:21.242873,11/Aug/2026:17:09:22.263650,1.0208
2,10,550,success,None,11/Aug/2026:17:09:22.264347,11/Aug/2026:17:09:23.212212,0.9479
2,10,517,success,None,11/Aug/2026:17:09:22.207408,11/Aug/2026:17:09:23.218098,1.0107
2,10,589,failed,"429, message='Too Many Requests', url='https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/esm-hist/r1i1p1f2/Amon/cl/gn/v20190723/cl_Amon_UKESM1-0-LL_esm-hist_r1i1p1f2_gn_185001-189912.nc'",11/Aug/2026:17:09:23.212894,11/Aug/2026:17:09:24.052115,0.8392
2,15,1,failed,"429, message='Too Many Requests', url='https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/esm-hist/r1i1p1f2/Amon/cl/gn/v20190723/cl_Amon_UKESM1-0-LL_esm-hist_r1i1p1f2_gn_185001-189912.nc'",11/Aug/2026:17:09:24.053323,11/Aug/2026:17:09:25.199186,1.1459
2,15,27,success,None,11/Aug/2026:17:09:24.053770,11/Aug/2026:17:09:25.357937,1.3042
2,15,43,failed,"429, message='Too Many Requests', url='https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/esm-hist/r1i1p1f2/Amon/cl/gn/v20190723/cl_Amon_UKESM1-0-LL_esm-hist_r1i1p1f2_gn_185001-189912.nc'",11/Aug/2026:17:09:25.199226,11/Aug/2026:17:09:26.251517,1.0523
2,15,66,success,None,11/Aug/2026:17:09:25.359181,11/Aug/2026:17:09:26.882169,1.5230
2,15,82,success,None,11/Aug/2026:17:09:26.251543,11/Aug/2026:17:09:27.457397,1.2058
2,15,115,success,None,11/Aug/2026:17:09:26.883181,11/Aug/2026:17:09:28.103291,1.2201
2,15,132,success,None,11/Aug/2026:17:09:27.458642,11/Aug/2026:17:09:28.362681,0.9040
2,15,150,success,None,11/Aug/2026:17:09:28.104318,11/Aug/2026:17:09:29.326351,1.2220
2,15,168,success,None,11/Aug/2026:17:09:28.363749,11/Aug/2026:17:09:29.465315,1.1016
2,15,189,success,None,11/Aug/2026:17:09:29.327397,11/Aug/2026:17:09:30.554401,1.2270
2,15,204,success,None,11/Aug/2026:17:09:29.466374,11/Aug/2026:17:09:30.728426,1.2620
2,15,226,success,None,11/Aug/2026:17:09:30.555453,11/Aug/2026:17:09:31.682484,1.1270
2,15,241,success,None,11/Aug/2026:17:09:30.729452,11/Aug/2026:17:09:32.083736,1.3543
2,15,256,success,None,11/Aug/2026:17:09:31.683459,11/Aug/2026:17:09:32.867707,1.1842
2,15,281,success,None,11/Aug/2026:17:09:32.084765,11/Aug/2026:17:09:33.258800,1.1740
2,15,303,success,None,11/Aug/2026:17:09:32.868721,11/Aug/2026:17:09:34.092235,1.2235
2,15,318,success,None,11/Aug/2026:17:09:33.259863,11/Aug/2026:17:09:34.325511,1.0656
2,15,343,success,None,11/Aug/2026:17:09:34.093256,11/Aug/2026:17:09:35.289438,1.1962
2,15,367,success,None,11/Aug/2026:17:09:34.326564,11/Aug/2026:17:09:35.548039,1.2215
2,15,386,success,None,11/Aug/2026:17:09:35.290439,11/Aug/2026:17:09:36.548400,1.2579
2,15,403,success,None,11/Aug/2026:17:09:35.549089,11/Aug/2026:17:09:36.664609,1.1155
2,15,418,success,None,11/Aug/2026:17:09:36.549412,11/Aug/2026:17:09:37.657366,1.1079
2,15,435,success,None,11/Aug/2026:17:09:36.665653,11/Aug/2026:17:09:38.047622,1.3820
2,15,453,success,None,11/Aug/2026:17:09:37.658408,11/Aug/2026:17:09:38.859049,1.2006
2,15,497,success,None,11/Aug/2026:17:09:38.048675,11/Aug/2026:17:09:39.299574,1.2509
2,15,516,success,None,11/Aug/2026:17:09:38.860065,11/Aug/2026:17:09:39.954528,1.0945
2,15,531,success,None,11/Aug/2026:17:09:39.300683,11/Aug/2026:17:09:40.507236,1.2065
2,15,546,success,None,11/Aug/2026:17:09:39.955507,11/Aug/2026:17:09:41.007445,1.0519
2,15,564,success,None,11/Aug/2026:17:09:40.508285,11/Aug/2026:17:09:41.524130,1.0158
2,15,585,success,None,11/Aug/2026:17:09:41.008487,11/Aug/2026:17:09:41.937419,0.9289
5,5,37,success,None,11/Aug/2026:17:09:41.939683,11/Aug/2026:17:09:42.735507,0.7958
5,5,94,success,None,11/Aug/2026:17:09:41.939817,11/Aug/2026:17:09:42.821730,0.8819
5,5,103,success,None,11/Aug/2026:17:09:41.940149,11/Aug/2026:17:09:42.978788,1.0386
5,5,14,success,None,11/Aug/2026:17:09:41.939363,11/Aug/2026:17:09:42.998470,1.0591
5,5,29,success,None,11/Aug/2026:17:09:41.939530,11/Aug/2026:17:09:43.002964,1.0634
5,5,111,success,None,11/Aug/2026:17:09:42.735804,11/Aug/2026:17:09:43.363790,0.6280
5,5,124,success,None,11/Aug/2026:17:09:42.822062,11/Aug/2026:17:09:43.527878,0.7058
5,5,150,success,None,11/Aug/2026:17:09:42.979169,11/Aug/2026:17:09:43.647157,0.6680
5,5,159,success,None,11/Aug/2026:17:09:42.998834,11/Aug/2026:17:09:43.678281,0.6794
5,5,191,success,None,11/Aug/2026:17:09:43.003314,11/Aug/2026:17:09:43.707744,0.7044
5,5,229,success,None,11/Aug/2026:17:09:43.528219,11/Aug/2026:17:09:44.172835,0.6446
5,5,244,success,None,11/Aug/2026:17:09:43.678637,11/Aug/2026:17:09:44.210136,0.5315
5,5,200,success,None,11/Aug/2026:17:09:43.364121,11/Aug/2026:17:09:44.400363,1.0362
5,5,263,success,None,11/Aug/2026:17:09:43.708074,11/Aug/2026:17:09:44.442373,0.7343
5,5,238,success,None,11/Aug/2026:17:09:43.647524,11/Aug/2026:17:09:44.575229,0.9277
5,5,289,success,None,11/Aug/2026:17:09:44.210452,11/Aug/2026:17:09:44.819417,0.6090
5,5,270,success,None,11/Aug/2026:17:09:44.173128,11/Aug/2026:17:09:45.058789,0.8857
5,5,335,success,None,11/Aug/2026:17:09:44.400721,11/Aug/2026:17:09:45.109519,0.7088
5,5,387,success,None,11/Aug/2026:17:09:44.819756,11/Aug/2026:17:09:45.130154,0.3104
5,5,368,success,None,11/Aug/2026:17:09:44.442699,11/Aug/2026:17:09:45.235663,0.7930
5,5,382,success,None,11/Aug/2026:17:09:44.575555,11/Aug/2026:17:09:45.508373,0.9328
5,5,457,success,None,11/Aug/2026:17:09:45.130488,11/Aug/2026:17:09:45.708557,0.5781
5,5,392,success,None,11/Aug/2026:17:09:45.059091,11/Aug/2026:17:09:45.934500,0.8754
5,5,486,success,None,11/Aug/2026:17:09:45.235994,11/Aug/2026:17:09:45.957299,0.7213
5,5,430,success,None,11/Aug/2026:17:09:45.109871,11/Aug/2026:17:09:45.998070,0.8882
5,5,505,success,None,11/Aug/2026:17:09:45.708866,11/Aug/2026:17:09:46.022190,0.3133
5,5,562,success,None,11/Aug/2026:17:09:45.998417,11/Aug/2026:17:09:46.436476,0.4381
5,5,500,success,None,11/Aug/2026:17:09:45.508714,11/Aug/2026:17:09:46.545376,1.0367
5,5,511,success,None,11/Aug/2026:17:09:45.934795,11/Aug/2026:17:09:46.579724,0.6449
5,5,520,success,None,11/Aug/2026:17:09:45.957651,11/Aug/2026:17:09:46.738149,0.7805
5,10,6,success,None,11/Aug/2026:17:09:46.739702,11/Aug/2026:17:09:47.943525,1.2038
5,10,16,success,None,11/Aug/2026:17:09:46.740240,11/Aug/2026:17:09:48.089380,1.3491
5,10,26,success,None,11/Aug/2026:17:09:46.740610,11/Aug/2026:17:09:48.604490,1.8639
5,10,38,success,None,11/Aug/2026:17:09:46.741639,11/Aug/2026:17:09:48.709194,1.9675
5,10,53,success,None,11/Aug/2026:17:09:46.741932,11/Aug/2026:17:09:48.880179,2.1382
5,10,63,success,None,11/Aug/2026:17:09:47.944267,11/Aug/2026:17:09:49.359613,1.4153
5,10,81,success,None,11/Aug/2026:17:09:48.090184,11/Aug/2026:17:09:49.502140,1.4119
5,10,94,success,None,11/Aug/2026:17:09:48.605255,11/Aug/2026:17:09:49.950564,1.3453
5,10,129,success,None,11/Aug/2026:17:09:48.709996,11/Aug/2026:17:09:50.306990,1.5970
5,10,151,success,None,11/Aug/2026:17:09:48.881238,11/Aug/2026:17:09:50.587647,1.7064
5,10,171,success,None,11/Aug/2026:17:09:49.360311,11/Aug/2026:17:09:50.756015,1.3957
5,10,183,success,None,11/Aug/2026:17:09:49.502842,11/Aug/2026:17:09:51.209474,1.7066
5,10,198,success,None,11/Aug/2026:17:09:49.951235,11/Aug/2026:17:09:51.518038,1.5668
5,10,214,success,None,11/Aug/2026:17:09:50.307769,11/Aug/2026:17:09:51.702542,1.3948
5,10,233,success,None,11/Aug/2026:17:09:50.588690,11/Aug/2026:17:09:52.111753,1.5231
5,10,243,success,None,11/Aug/2026:17:09:50.756702,11/Aug/2026:17:09:52.314330,1.5576
5,10,288,success,None,11/Aug/2026:17:09:51.210190,11/Aug/2026:17:09:52.646657,1.4365
5,10,305,success,None,11/Aug/2026:17:09:51.518745,11/Aug/2026:17:09:52.998251,1.4795
5,10,316,success,None,11/Aug/2026:17:09:51.703277,11/Aug/2026:17:09:53.198058,1.4948
5,10,331,success,None,11/Aug/2026:17:09:52.112818,11/Aug/2026:17:09:53.627969,1.5151
5,10,343,failed,"429, message='Too Many Requests', url='https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/MOHC/UKESM1-0-LL/esm-hist/r1i1p1f2/Amon/cl/gn/v20190723/cl_Amon_UKESM1-0-LL_esm-hist_r1i1p1f2_gn_185001-189912.nc'",11/Aug/2026:17:09:52.315040,11/Aug/2026:17:09:53.775622,1.4606
5,10,363,success,None,11/Aug/2026:17:09:52.647395,11/Aug/2026:17:09:54.072403,1.4250
5,10,441,success,None,11/Aug/2026:17:09:52.998956,11/Aug/2026:17:09:54.427531,1.4286
5,10,452,success,None,11/Aug/2026:17:09:53.198817,11/Aug/2026:17:09:54.606095,1.4073
5,10,468,success,None,11/Aug/2026:17:09:53.629002,11/Aug/2026:17:09:54.967686,1.3387
5,10,482,success,None,11/Aug/2026:17:09:53.775655,11/Aug/2026:17:09:55.362002,1.5863
5,10,507,success,None,11/Aug/2026:17:09:54.073115,11/Aug/2026:17:09:55.719901,1.6468
5,10,517,success,None,11/Aug/2026:17:09:54.428219,11/Aug/2026:17:09:55.826125,1.3979
5,10,550,success,None,11/Aug/2026:17:09:54.606882,11/Aug/2026:17:09:55.920480,1.3136
5,10,589,success,None,11/Aug/2026:17:09:54.968732,11/Aug/2026:17:09:56.120238,1.1515
5,15,1,success,None,11/Aug/2026:17:09:56.122120,11/Aug/2026:17:09:57.743786,1.6217
5,15,27,success,None,11/Aug/2026:17:09:56.122370,11/Aug/2026:17:09:58.080807,1.9584
5,15,43,success,None,11/Aug/2026:17:09:56.122574,11/Aug/2026:17:09:58.331287,2.2087
5,15,66,success,None,11/Aug/2026:17:09:56.122769,11/Aug/2026:17:09:58.922583,2.7998
5,15,82,success,None,11/Aug/2026:17:09:56.122961,11/Aug/2026:17:09:59.390954,3.2680
5,15,115,success,None,11/Aug/2026:17:09:57.744819,11/Aug/2026:17:10:00.121597,2.3768
5,15,132,success,None,11/Aug/2026:17:09:58.081997,11/Aug/2026:17:10:00.430381,2.3484
5,15,150,success,None,11/Aug/2026:17:09:58.332560,11/Aug/2026:17:10:00.847630,2.5151
5,15,168,success,None,11/Aug/2026:17:09:58.923679,11/Aug/2026:17:10:01.273429,2.3497
5,15,189,success,None,11/Aug/2026:17:09:59.392177,11/Aug/2026:17:10:01.676631,2.2844
5,15,204,success,None,11/Aug/2026:17:10:00.122767,11/Aug/2026:17:10:02.189616,2.0668
5,15,226,success,None,11/Aug/2026:17:10:00.431458,11/Aug/2026:17:10:02.571123,2.1396
5,15,241,success,None,11/Aug/2026:17:10:00.848705,11/Aug/2026:17:10:03.037528,2.1888
5,15,256,success,None,11/Aug/2026:17:10:01.274530,11/Aug/2026:17:10:03.551076,2.2765
5,15,281,success,None,11/Aug/2026:17:10:01.677800,11/Aug/2026:17:10:04.175067,2.4972
